title,address,website,phone,profiles
New Angel Hospital & Research Centre,"128/3 H Block, Kidwainagar Rd, Babu Purva Colony, Kidwai Nagar, Kanpur, Uttar Pradesh 208011",#,094500 42938,
Cti Hospital,"F8PP+797, CTI Pl, Bima Hospital Colony, Permat, Kanpur, Uttar Pradesh 208001",,,
The Panacea Multi Super Specialty Hospital,"117/473, L Block, Navin Nagar, Kakadeo, Kanpur, Uttar Pradesh 208025",https://www.thepanaceahospital.com/,,
K P M Hospital,"F985+88X, Birhana Rd, Naughara, General Ganj, Kanpur, Uttar Pradesh 208001",,,
Maternity Hospital,"Upper India Sugar Exchange, G T Road, G T Road, Kanpur, Uttar Pradesh 208007",#,0512 253 4855,
Krishna Super Speciality Hospital - Best Multi-Speciality Hospital Kanpur,"363, near Tatmil Chauraha, Harris Ganj, Kanpur, Uttar Pradesh 208004",#,080097 10001,<br/>https://www.facebook.com/ksshospital.knp/<br/>https://in.linkedin.com/in/dharmendra-nayak-899242134
Shraddha Hospital,"C7RV+F6P, Barra 3, Neemeshwar MahaMandir Society, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",#,098387 77572,
Gauri hospital,"C8RQ+93Q, Bakergonj, Kidwai Nagar, Kanpur, Uttar Pradesh 208011",#,087073 11352,
Ramraj Hospital and Trauma Center,"Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",#,094514 27340,
Guru Nanak Hospital,"2/5, Laxmi Ratan Colony, Lajpat Nagar, Shastri Nagar, Kanpur, Uttar Pradesh 208005",,,
Multi Speciality Hospital,"HIG 176, Neemeshwar MahaMandir Society, Ratan Lal Nagar, Kanpur, Uttar Pradesh 208022",#,083036 13482,
L.D.K.C.M Hospital Private Limited,"150, Ratanlal Nagar Main Rd, Neemeshwar MahaMandir Society, Ratan Lal Nagar, Kanpur, Uttar Pradesh 208022",http://www.ldkcmhpl.com/,0512 228 0370,
Jagnayak Hospital,"Deep Cinema Road, 127/463, W-1, Saket Nagar, Near Kidwai Nagar Thana, Juhi Lal Colony, Juhi Kalan, Juhi, Kanpur, Uttar Pradesh 208014",#,095060 30546,
C.L. Memorial Hospitals Maternity Home Pvt Ltd,"F874+57F, Industrial Estate, Fazalganj Industrial Estate, Fazalganj, Shastri Nagar, Kanpur, Uttar Pradesh 208012",,,
Hospital,"C8Q5+RPF, Niralanagar Juhi, Juhi Kalan, Saket Nagar, Kanpur, Uttar Pradesh 208014",,,
Mangalam Hospital,"Plot No.167, Purana Shivali Rd, Gooba Gardens, Kalyanpur, Kanpur, Uttar Pradesh 208017",,,
Samriddhi Hospital,"104/437, P Rd, near ICICI Home Finance Company Limited, Rambagh Chauraha, Colonelganj, Kanpur, Uttar Pradesh 208012",http://samriddhihospital.com/,,
T V HOSPITAL CAMPUS COLONY NEAR SITE 1,"Jawahar Rd, Juhi Kalan, Kidwai Nagar, Kanpur, Uttar Pradesh 208011",,,
JSS Hospital,"F8CH+XQW, 80 Feet Rd, Near Ram Bagh, Sisamau, Nehru Nagar, Ram Bagh, Kanpur, Uttar Pradesh 208012",#,0512 254 0344,
Globus Hospital for Joint Replacement,"117/N/33, A-One Market, Kakadeo, Kanpur, Uttar Pradesh 208025",https://www.globushospital.com/,0512 250 0500,<br/>https://www.facebook.com/globushospitalkanpur/
Hashmi hospital,"83/145,C, Param Purwa Juhi, Kanpur, Uttar Pradesh 208014",,,
The Expert Hospital,"A-2317-18, Awas Vikas, Naubasta, Kanpur, Uttar Pradesh 208021",#,070819 10101,<br/>https://www.facebook.com/Experthospital/
Mannat Hospital,"98W7+V7H, NH 34, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",,,
Hospital,"C9WF+CQ4, Kanpur Cantonment, Kanpur, Uttar Pradesh 208004",,,
cms sub divisional hospital kanpur,"570, North Loco Colony, Kidwai Nagar, Kanpur, Uttar Pradesh 208011",,,
Shrey hospital Kanpur | best top Gynecology Hospital in Kanpur| top maternity hospital in Kanpur | top Obstetrician surgeon,"Scheme No. 9, near Shaneshwar Mandir, Awas Vikas, Sayyed Nagar, Rawatpur Gaon, Kanpur, Uttar Pradesh 208019",http://www.shreyhospitalkanpur.in/,098898 46819,
Aditi Hospital,"F7QP+R24, Near Gurudev Palace, Indra Nagar, Kanpur, Uttar Pradesh 208025",,,
SHIFA HOSPITAL,"5D107 MIG, Awas Vikas Rd, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208023",https://website-702306347737002306734-hospital.business.site/,075051 31428,
Vighnesh Hospital & Trauma Centre! Best Hospital In Kanpur,"police station, Plot number 4, Block, GT Rd, opposite Kalyanpur, Kalyanpur, Kanpur, Uttar Pradesh 208017",#,094150 68250,
TAURUS HOSPITAL,"208, SAFIPUR 2, RAMA DEVI, Kanpur, Uttar Pradesh 208007",#,0512 240 0774,<br/>https://in.linkedin.com/in/poonam-verma-a99ab01b3<br/>https://www.facebook.com/taurusmedicare/
R. K. Sindhi Sangh Maternity Hospital,"Govind Nagar, Kanpur, Uttar Pradesh 208006",,,
Ursula Hospital (District Women Hospital),"39/24, Meston Rd, Shiwala, Parade, Kanpur, Uttar Pradesh 208001",,,
Avni Hospital - Hospital in Kanpur | Hair Transplant,"97/3, Kanpur - Allahabad Hwy, Chakeri Ward, Kanpur, Uttar Pradesh 208008",,,
Lala Lajpat Rai Hospital (Hallett Hospital),"F8H6+J9Q, Darshan Purwa, Sarvodaya Nagar, Kanpur, Uttar Pradesh 208002",http://www.gsvmmedicalcollege.com/,078789 46550,
Hamid Hospital,"F8CR+R7J, Syed Mohammed Raza Rd, Talaq Mahal, Colonelganj, Kanpur, Uttar Pradesh 208001",,,
Regency Cancer & Gastro Care Centre Tower-2,"A-4, Model Town, Sarvodaya Nagar, Kanpur, Uttar Pradesh 208005",https://regencyhealthcare.in/locations/tower-2/,0512 350 2525,
Arnav Hospital,"A 1036, Awas Vikas Rd, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",#,098397 20331,
New Amba Hospital,"LIG-34, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",,,
Bmc Medical Center,"40-E, Panki Station Rd, Panki Power House, Panki, Kanpur, Uttar Pradesh 208020",http://www.bmchospital.in/,0512 226 3399,
"Apollo Spectra Hospital - Laser Piles, Kidney Stone, Fistula, Skull Base Surgery, Cochlear Implant, Hernia, Gall Bladder, Varicose Veins, ENT, Breast Lump, Orthopaedics & Spine treatment in Chunni Ganj, Kanpur","14/138, Mall Rd, near B.N.S.D Inter College, Chunniganj Chauraha, Chunni Ganj, Permat, Kanpur, Uttar Pradesh 208001",https://www.apollospectra.com/kanpur/chunni-ganj/our-hospitals/best-hospital-in-chunni-ganj-kanpur?utm_source=google&utm_medium=GoogleMap&utm_campaign=GoogleMapChunniganj,084484 40991,
PGR Hospital || Best Hospital In Kanpur | Chipest Hospital In Kanpur,"46, Daheli Pulia Sujanpur, Ramadevi, Kanpur, Uttar Pradesh 208021",#,093352 43570,
Namami Hospital,"Dhopin puliya, baba nagar, Naubasta, Kanpur, Uttar Pradesh 208021",,,
Hospital,"5, Phool Wali Gali, Vig Market, New Sabzi Mandi, Lal Bungalow, J K Puri, Kanpur, Uttar Pradesh 208007",,,
SUNRISE HOSPITAL,"Unnamed Road, Awas Vikas Ambedkar Puram, Kalyanpur, Kanpur, Uttar Pradesh 208017",,,
J K Hospital,"128/5/98, Shankaracharya Nagar, Deoki Nagar, Yashoda Nagar, Kanpur, Uttar Pradesh 208011",,,
"Apollo Hospital's Liver Transplant & Gastro Surgery Clinic, Kanpur","CN Gastro-care and Smile Dental Centre, Harsh Nagar, Kanpur, Uttar Pradesh 208012",https://lucknow.apollohospitals.com/kanpur.html,,
"Apollo Hospital's Liver Transplant & Gastro Surgery Clinic, Kanpur","CN Gastro-care and Smile Dental Centre, Harsh Nagar, Kanpur, Uttar Pradesh 208012",https://lucknow.apollohospitals.com/kanpur.html,,
referral hospital,"F83M+R84, Hamirpur Rd, Karwalo Nagar, Anwarganj, Cooperganj, Kanpur, Uttar Pradesh 208003",#,02669 254 140,
Max Cure Hospital,"Gujaini ews 151, Ravidas Puram, Kanpur, Uttar Pradesh 208022",#,079855 14497,
Rajasthan Hospital,"F975+C55, Canal Rd, Karachi Khana, General Ganj, Kanpur, Uttar Pradesh 208001",https://rajasthanhospital.in/,093056 95019,
St. Catherine's Hospital,"63/8, M.G Marg, Mall Road, near Murray Company Bridge, Kanpur, Uttar Pradesh 208001",#,0512 239 2507,<br/>https://www.facebook.com/saintcatherinehospital/
Satya Hospital,"1/3, Barra 6 Main Rd, Hind Vihar, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",http://www.satyahospitals.com/contacts/,098389 68996,
Maa Vindhyeshwari Hospital,"159 MIG, Gujaini Bypass Rd, Ambedkar Nagar, Gujaini, Kanpur, Uttar Pradesh 208022",#,093355 06468,
Madhuraj Hospital Private Limited,"113/121-A, Motilal Swaroop Nagar, Khalasi Line, Swaroop Nagar, Kanpur, Uttar Pradesh 208002",http://www.madhuraj.org/,1800 120 8700,<br/>https://in.linkedin.com/in/madhuraj-hospital-08446144<br/>https://www.facebook.com/madhurajhospital.org/
Regency Multi Super Speciality Renal Sciences Centre - Kanpur,"113/104 A, Khalasi Line, Swaroop Nagar, Kanpur, Uttar Pradesh 208002",https://regencyhealthcare.in/locations/regency-renal-sciences-hospital/,0512 350 1616,
The Panacea Multi Super Specialty Hospital.,"BLOCK L, 117/473, Kakadeo, Kanpur, Uttar Pradesh 208025",http://thepanaceahospital.com/,078979 97631,
Anoop Hospital,"Plot No.3, Mangla Vihar 2, Daheli Sujanpur, Kanpur, Uttar Pradesh 208015",,,
Madhuraj Hospital Pvt Ltd,"113, 121-A, Hardoi - Kanpur Rd, Nawabganj, Kanpur, Uttar Pradesh 208002",https://www.madhuraj.org/,0512 252 5755,
New Abhinaw Hospital,"C87R+3J4, Ramadevi Flyover, Kidwai Nagar, Kanpur, Uttar Pradesh 208013",,,
New Shanti Mission Hospital,"Shyam Nagar, Kanpur, Uttar Pradesh 208015",#,093362 75623,
ANSH HOSPITAL,"HIG-480, Keshavpuram, Kailash Vihar, Kalyanpur, Kanpur, Uttar Pradesh 208017",,,
Gahlaut Health Care Private Limited | Renu IVF & Test Tube Baby Centre in Kanpur | Laparoscopic Treatment | Eye Hospital,"C-13, New Azad Nagar, Infront Of kalyanpur Thana, Kalyanpur, behind Petrol Pump, Kanpur, Uttar Pradesh 208017",https://gahlauthealthcare.com/,098393 08777,<br/>https://www.facebook.com/gahlauthealthcare/
Jaigurudev Hospital,"749/1 new basti arra, Naubasta, Kanpur, Uttar Pradesh 208021",#,098071 38932,
U.H.M District Male Hospital,"39, 24, Meston Rd, Prayag Narain Shiwala, Shiwala, Parade, Kanpur, Uttar Pradesh 208001",https://www.uhmhospital.in/,,
Dey's Hospital,"491, Lal Bangla St, Lal Bangla, Krishna Nagar, Kanpur, Uttar Pradesh 208007",#,0512 240 3629,
New Kabeera Hospital,"C85J+2HH, HIG, 8, Kanpur, Uttar Pradesh 208027",,,
Ursala Hospital,"46, The Mall Rd, Sadr Bazaar, Civil Lines, Kanpur, Uttar Pradesh 208001",,,
Neeshu Hospital,"B 562, Awas Vikas, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",#,088539 31991,
Rama Hospital & Research Centre,"A, 1-8, near Kanpur University, Lakhanpur, Kalyanpur, Kanpur, Uttar Pradesh 208024",http://www.ramahospital.com/,0512 258 4223,
Darshan hospital,"102, Gandhigram, Kanpur, Uttar Pradesh 208007",#,089530 73405,
Swati Hospital and Research Centre,"128/981, Hamirpur Rd, Y Block, Kidwai Nagar, Kanpur, Uttar Pradesh 208011",#,085730 25802,
7 Air Force Hospital,"Cantonment, Gale Rd, Kanpur, Uttar Pradesh 208001",,,
Jeevani Hospital,"7/199, R C Agnihotri Crossing, opp. LLR Hospital, Swaroop Nagar, Kanpur, Uttar Pradesh 208001",https://www.jeevanihospital.com/AboutUs,,
Infectious Disease hospital,"Gutaiya Bazar, 117K-11, GT Rd, Gutaiya Bazar, Moti Vihar Society, Rawat Pur, Kanpur, Uttar Pradesh 208002",,,
Kabira Hospital,"Barra 2 Main Rd, Barra 5, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",,,
SHRI HOSPITAL AND MATERNITY CENTER,"78-A, 2, Panki - Kalyanpur Rd, Awas Vikas Ambedkar Puram, Kharanja, Kalyanpur, Kanpur, Uttar Pradesh 208019",#,098383 60902,
New Lakhanpur Hospital And Trauma Center Pvt. Ltd. - Best Hospital In Kanpur,"6-A, G.T. Road Near Gurudev Palace, Lakhanpur, Kanpur, Uttar Pradesh 208024",http://www.newlakhanpurhospital.com/,073884 26666,
North Star Hospital_Hospital in Kanpur/Orthopaedic Surgeon/Trauma Centre in Mall Road,"25, 11, Canal Rd, Naughara, Downtown, Kanpur, Uttar Pradesh 208001",http://www.northstarhospital.co.in/,087956 45111,<br/>https://www.facebook.com/North-Star-Hospital-Joint-Replacement-centre-196671203756796/
Shifa Hospital & Trauma Centre,"D, 40, Hamirpur Rd, Phase 1, Naubasta, Kanpur, Uttar Pradesh 208011",,,
Mahsa Hospital,"CCG2+G3C, Jajmau Opas, Gaushala, J K Puri, Kanpur, Uttar Pradesh 208010",,,
Ayushi Hospital,"86/209 Hamirpur Rd dev nagar Rai Purwa near, Afim Kothi, Kanpur, Uttar Pradesh 208003",#,094150 65944,
Family hospital & Research centre,"Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",http://www.vimlagroup.com/,097935 65758,
ARNAV HOSPITAL,"A-1230, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",https://www.eka.care/doctor/alok-sharma,,
B R P Hospital,"Unnamed Road, Kalyanpur, Kanpur, Uttar Pradesh 208026",#,078809 66802,
Emergency Hospital,"F899+R56, Ram Krishna Nagar, Jawahar Nagar, Kanpur, Uttar Pradesh 209206",,,
JAIS HOSPITAL,"G55Q+MW3, Near Tikra bazar Kanpur, Kanpur, Uttar Pradesh 209217",#,084297 74275,
Reiva Health Care_|Laproscopy surgeon|Infertility specialist|Orthocare hospital|Blood bank centre,"84/79, GT Rd, Anwarganj, Darshan Purwa, Kanpur, Uttar Pradesh 208003",,,<br/>https://www.facebook.com/reivahealthcare/
Avni Hospital,"5A, 186, Awas Vikas Rd, Hanspuram, Naubasta, Kanpur, Uttar Pradesh 208021",,,
Chandhini Aspathal,"9/60, Arya Nagar, Arya Nagar, Kanpur, Uttar Pradesh 208002",#,0512 329 3088,
Shri Lok Hitkari Hospital,"58/55, Shiwala Rd, Naughara, Kahoo Kothi, General Ganj, Kanpur, Uttar Pradesh 208001",,,
Maa Kamlanshu Hospita,"E-25 MIG, Barra 6, Barra World Bank, Barra, Kanpur, Uttar Pradesh 208027",#,099353 82504,
Yashi Hospital And Trauma Centre,"Plot No. - 94, Chakeri, Kanpur, Uttar Pradesh 208007",,,<br/>https://www.facebook.com/YashiHospitalAndTraumaCenter/
Lala Lajpat Rai Chikitsalay I.C.U,"F8H5+JXP, Mall Rd, Hallet Campus, Sarvodaya Nagar, Kanpur, Uttar Pradesh 208012",,,
Indian Hospital,"Yadav Market, Near Gujaini Police Chowki 31 Yadav Market, Near Gujaini Police Chowki, Ratan Lal Nagar, Gujaini, Kanpur, Uttar Pradesh 208027",#,089483 41637,
Ursula Horsman Memorial (UHM) Hospital,"F8FX+4G2, Mall Rd, Dhaka Purwa, Cooperganj, Kanpur, Uttar Pradesh 208006",,,
Kolumbia hospital,"5079, Kalyanpur, Kanpur, Uttar Pradesh 208017",https://sites.google.com/view/kolumbia-hospital/home?authuser=4,,
Maa Gayatri Hospital And Trauma Centre (Multispeciality Hospital),"B 515, Hamirpur Main Road, Naubasta, Kanpur, Uttar Pradesh 208021",#,098399 31015,
Regards Hospital,"117/22, Aligarh - Kanpur Rd, Moti Vihar Society, Sarvodaya Nagar, Kanpur, Uttar Pradesh 208002",#,097922 02013,
Kanpur Neurosciences Hospital,"116/625 A, Roshan Nagar, Rajivpuram, Rawat Pur, Kanpur, Uttar Pradesh 208019",#,088749 88738,
Shabhagya Hospital,"F6RW+RWG, Awas Vikas Ambedkar Puram, Kalyanpur, Kanpur, Uttar Pradesh 208017",,,
Darshan hospital,"9CW3+89G, Sadanand nagar, road, Ramadevi, Ahirwan, Kanpur, Uttar Pradesh 208007",,,
Manav Charitable Hospital,"7-A-4, Shatabdi Rd, Ratanpur Colony, Panki, Kanpur, Uttar Pradesh 208020",,,
Ramraj Hospital,"A, 1364, Lavkush Vihar, Naubasta, Kanpur, Uttar Pradesh 208021",,,
Avani Hospital,"9CG4+X7P, Kanpur, Uttar Pradesh 208008",,,
hospital,"F8C8+GV3, Ashok Nagar, Harsh Nagar, Kanpur, Uttar Pradesh 208012",,,
D S M Hospital Pvt. Ltd.,"Raipur Bazar, Kanpur Dehat, Uttar Pradesh 209304",#,072370 00091,
Mehrotra ENT Hospital | ENT Hospital in Kanpur | Best Ent Surgeon Kanpur,"111/114 Beech Wala Mandir, Ashok Nagar, Harsh Nagar, Kanpur, Uttar Pradesh 208012",http://www.mehrotraenthospital.com/,088080 51700,<br/>https://mobile.twitter.com/mehrotraent<br/>https://www.facebook.com/mehrotraenthospital/
Mohmadia Hospital Society,"Railway X-ing, Becon Ganj, Becon Ganj, Kanpur, Uttar Pradesh 208001",,,
Chandra Hospital,"F-59, Gujaini, Kanpur, Uttar Pradesh 208027",#,098386 98345,
Shri S. K Hospital,"C8X4+HCG, Govind Nagar, Kanpur, Uttar Pradesh 208006",,,
Sandhyaram Hospital,"99WX+CWJ, police chowki, next to ahirvan, Ahirwan, Kanpur, Uttar Pradesh 208007",#,091407 76145,
Sunrise hospital,"Sarita palace, near HP.petrol pump, Kalyanpur, Kanpur, Uttar Pradesh 208017",https://website--592466058978359363491-hospital.business.site/,,
RAMA HOSPITAL & RESEARCH CENTRE,"Rama City, G.T. Road, Near Mandhana Railway Station, Kanpur, Uttar Pradesh 209217",http://ramahospital.com/,073104 73105,<br/>https://in.linkedin.com/in/rama-hospital-mandhana-kanpur-214014186<br/>https://mobile.twitter.com/ramahospital
DIVINE HOSPITAL swaroop nagar,"7/156, Khalasi Line, Swaroop Nagar, Kanpur, Uttar Pradesh 208002",,,
JS Hospital and Surgical Centre,"Patel Nagar, Shivrajpur, Kanpur Nagar, NH-91, Grand Trunk Road, Kanpur Kannauj Road, Kanpur Nagar, Kanpur, Uttar Pradesh 209205",#,094503 51047,
Uttam Hospital And Trauma Centre,"1-A-14 Hanshpuram Naubasat, Kanpur, Uttar Pradesh 208021",#,094533 91318,
Rajaram Hospital & Trauma Centre - Best Hospital in Panki/Trauma Centre in Panki Road Kanpur,"26 A & B, Panki Mandir Rd, E Block, Panki, Kanpur, Uttar Pradesh 208020",#,092356 59303,
"Aastha Health Centre -Hospital , Nursing & Paramedical College - Paramedical Institute in Kanpur","675, Bithoor Rd, Singhpur, Kalyanpur, Kanpur, Uttar Pradesh 208017",https://www.aasthahealthcentre.co.in/,094150 44878,
Contacare Eye Hospital,"F975+9WP, Phool Bagh, Civil Lines, Kanpur, Uttar Pradesh 208001",,,
Mumbai Selection,"Shop No.80/68 New Hamraj Complex, Cooperganj, Uttar Pradesh 208001",https://mumbai-selection.business.site/?utm_source=gmb&utm_medium=referral,,
Rkshah Hospital & Diagnostic Centre Pvt Ltd,"C98V+C8J, J K Puri, Kanpur, Uttar Pradesh 208008",#,0512 240 2950,
Dwivedi Hospital,"117/H-2/ 168-A, Pandu Nagar, Kanpur, Uttar Pradesh 208005",#,0512 223 4666,<br/>https://www.facebook.com/Dwivedi-Hospital-100722368090129/
IG Charitable Hospital,"78, Cantt, Canal Rd, Kanpur, Uttar Pradesh 208004",#,0512 323 2631,
J.K. Cancer Institute,"Rawatpur Main Rd, Gutaiya, Rawat Pur, Kanpur, Uttar Pradesh 208019",,,<br/>https://in.linkedin.com/in/archana-singh-9b60361ba
L.P.S. Heart Disease Center,"Near, Rawatpur Road, Gol Chauraha, Rawat Pur, Kanpur, Uttar Pradesh 208019",http://lpscardiology.org/,0512 253 2269,
Sadbawna Hospital,"78 Cantt, Canal Rd, Kanpur, Uttar Pradesh 208004",https://sadbhawna-hospital.business.site/?utm_source=gmb&utm_medium=referral,,
Sunny Hospital,"K1, Keshavpuram, Awas Vikas Number 1, Kalyanpur, Kanpur, Uttar Pradesh 208017",,,
Hospital 2,"154, Indra Rd, Nagar Nigam Market, Khyora, Kanpur, Uttar Pradesh 208024",,,
Royal Cancer Institute and Research Centre,"113/103 A, Swaroop Nagar, Kanpur, Uttar Pradesh 208002",http://www.royalcancerinstitute.com/,097944 52205,<br/>https://in.linkedin.com/in/dr-rajesh-k-agarwal-a4921454<br/>https://www.facebook.com/royalcancer/
Dr Archana Trivedi - Best Laparoscopic Gynaecologist and Obsterician,"Regency Hospital Block -K, Govind Nagar Rd, Kanpur, Uttar Pradesh 208006",#,097601 57560,
RK Hospital,"J5FH+XX2, Grand Trunk Road, Near Police Thana, Choubepur, Kanpur, Uttar Pradesh 209203",#,088961 35324,
"Shukla Medical Clinic- Dr. S.N Shukla- M.B.B.S, M.S - Best Doctor In Kanpur","104/405 Sisamau Prem Nagar Chauraha, near Prashant Nursing Home, Kanpur, Uttar Pradesh 208012",#,087566 67688,
Maa Katyani Hospital,"Gujaini Rd, Gujaini, Kanpur, Uttar Pradesh 208027",#,099363 59782,
SANKAR KARTIK NETRALAYA,"14/73, First Floor, Civil Lines, Near Merchant Chamber, Opposite dayanand Girls PG College, VIP Rd, Kanpur, Uttar Pradesh 208001",http://www.sankarkartiknetralaya.com/,063900 07621,<br/>https://www.facebook.com/best.eye.hospital.in.kanpur/<br/>https://mobile.twitter.com/kartiknetralaya
